0.064795,0.150512
0.064795,0.150512
0.043197,0.301024
0.043197,0.301024
0.064795,0.150512
0.043197,0.301024
0.043197,0.301024
0.043197,0.301024
0.043197,0.301024
0.064795,0.150512
0.043197,0.301024
0.043197,0.301024
0.043197,0.301024
0.064795,0.150512
0.043197,0.301024
0.064795,0.150512
0.043197,0.301024
0.064795,-0.150512
0.086394,0.0
0.086394,0.0
0.064795,0.150512
0.086394,0.0
0,0
